pce_max,FA,MA,Cs,Rb,Pb,Sn,I,Br,Cl,effective_area,anneal_T1,anneal_t1,anneal_T2,anneal_t2,encapsulation,ISOS-test_type,Temperature,RH,Sun,thickness,stable,deposit_type_Encoded,deposit_step_Encoded,anti_solution_Encoded,anti_add_Encoded,precursor_solution_Encoded,precursor_add_Encoded,structure_Encoded,substrate_Encoded,electrode_Encoded,ETL_Encoded,ETL-2_Encoded,ETL_add_Encoded,HTL_Encoded,HTL-2_Encoded,HTL_add_Encoded,up_passive_Encoded,down_passive_Encoded,anneal_atmosphere_Encoded,Is_FAMACs,Is_FACs,double_element,Is_FA,single_element,Is_FAMA,Is_Cs,Is_MA,tf,miu
0.2159,0.95,0.05,0.0,0.0,1.0,0.0,2.85,0.15,0.0,0.094,100,60.0,0,0,0,7.0,85.0,0.0,0.0,8,0.0,5,1,6,32,6,78,1,2,3,11,27,38,56,15,19,97,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.983839622017358,0.5438756855575869
0.2159,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,2,1,6,32,6,80,1,0,3,14,27,38,49,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2158,0.85,0.1,0.05,0.0,1.0,0.0,2.82,0.18,0.0,0.12,100,60.0,0,0,0,2.0,25.0,15.0,0.0,7,1.0,5,1,0,32,6,211,1,0,3,18,26,38,56,15,20,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712583126910465,0.5444729136163983
0.2158,0.85,0.1,0.05,0.0,1.0,0.0,2.82,0.18,0.0,0.12,100,60.0,0,0,0,3.0,25.0,55.0,0.0,7,0.0,5,1,0,32,6,211,1,0,3,18,26,38,56,15,20,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712583126910465,0.5444729136163983
0.2157,0.61,0.39,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,150,15.0,0,0,0,5.0,35.0,10.0,100.0,5,0.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9573290436248229,0.5409090909090909
0.2157,0.61,0.39,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,150,15.0,0,0,0,3.0,25.0,50.0,0.0,5,0.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9573290436248229,0.5409090909090909
0.2157,0.61,0.39,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,150,15.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9573290436248229,0.5409090909090909
0.2157,0.61,0.39,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,150,15.0,0,0,0,7.0,60.0,0.0,0.0,5,1.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9573290436248229,0.5409090909090909
0.2157,0.61,0.39,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,150,15.0,0,0,0,9.0,85.0,85.0,0.0,5,0.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9573290436248229,0.5409090909090909
0.2157,0.85,0.05,0.05,0.05,1.0,0.0,2.85,0.15,0.0,0.072,100,10.0,0,0,1,7.0,85.0,0.0,0.0,7,1.0,5,1,0,32,6,211,0,5,7,6,18,38,31,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638488382082817,0.5438756855575869
0.2157,0.788,0.162,0.05,0.0,1.0,0.0,2.49,0.51,0.0,0.09,108,60.0,0,0,0,2.0,25.0,30.0,0.0,9,1.0,5,1,0,32,8,211,1,0,3,14,27,19,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686280995941896,0.5511300481659873
0.2156,0.874,0.076,0.05,0.0,1.0,0.0,2.76,0.24,0.0,0.04,100,10.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,5,1,0,32,6,78,0,0,0,6,5,38,65,15,37,57,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734469138481743,0.5456713132795306
0.2156,0.874,0.076,0.05,0.0,1.0,0.0,2.76,0.24,0.0,0.04,100,10.0,0,0,0,2.0,25.0,35.0,0.0,5,0.0,5,1,0,32,6,78,0,0,0,6,5,38,65,15,37,57,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734469138481743,0.5456713132795306
0.2155,0.7566,0.03,0.2134,0.0,1.0,0.0,2.4735,0.4365,0.09,0.09,100,30.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,2,1,7,32,6,201,0,2,0,3,3,38,49,15,37,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494134482447278,0.5526196026711496
0.2155,0.7566,0.03,0.2134,0.0,1.0,0.0,2.4735,0.4365,0.09,0.09,100,30.0,0,0,0,7.0,65.0,0.0,0.0,5,1.0,2,1,7,32,6,201,0,2,0,3,3,38,49,15,37,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494134482447278,0.5526196026711496
0.2155,0.75,0.0,0.25,0.0,1.0,0.0,2.4,0.6,0.0,0.070225,60,2.0,100,20,0,10.0,55.0,0.0,100.0,5,0.0,5,1,6,32,6,68,0,2,7,3,3,38,31,15,37,103,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9451388235010946,0.5529739776951672
0.2155,0.75,0.0,0.25,0.0,1.0,0.0,2.4,0.6,0.0,0.070225,60,2.0,100,20,0,3.0,25.0,55.0,0.0,5,0.0,5,1,6,32,6,68,0,2,7,3,3,38,31,15,37,103,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9451388235010946,0.5529739776951672
0.2155,0.7,0.3,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.06,80,1.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,3,2,10,32,7,78,0,2,0,3,27,38,29,15,37,110,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9640872493537413,0.5409090909090909
0.2155,0.7,0.3,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.06,80,1.0,0,0,0,5.0,25.0,30.0,100.0,5,0.0,3,2,10,32,7,78,0,2,0,3,27,38,29,15,37,110,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9640872493537413,0.5409090909090909
0.2154,0.826,0.105,0.069,0.0,1.0,0.0,2.865,0.135,0.0,0.09,100,60.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,5,1,0,32,6,211,1,2,0,11,27,38,15,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671810493083941,0.5435775625799377
0.2153,0.87,0.13,0.0,0.0,1.0,0.0,2.94,0.06,0.0,0.09,150,15.0,0,0,0,5.0,25.0,30.0,100.0,4,1.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9772352293002714,0.542091836734694
0.2153,0.87,0.13,0.0,0.0,1.0,0.0,2.94,0.06,0.0,0.09,150,15.0,0,0,0,2.0,25.0,30.0,0.0,4,1.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9772352293002714,0.542091836734694
0.2153,0.855,0.095,0.05,0.0,1.0,0.0,2.7,0.3,0.0,0.034,100,10.0,0,0,0,3.0,30.0,60.0,0.0,6,0.0,2,1,0,32,6,78,0,2,0,6,2,38,31,15,37,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723898138839425,0.546875
0.2151,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.16,150,10.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,2,1,6,32,6,78,1,0,3,19,26,38,56,13,14,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2151,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,20.0,0,0,0,2.0,20.0,25.0,0.0,3,0.0,2,1,7,32,6,96,1,0,0,11,27,22,56,15,19,167,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2151,0.9215,0.05,0.0285,0.0,1.0,0.0,2.85,0.15,0.0,0.09,105,50.0,0,0,0,2.0,25.0,45.0,0.0,5,1.0,5,1,0,32,6,78,1,2,3,11,27,38,56,15,19,159,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978709003052327,0.5438756855575869
0.2151,0.9215,0.05,0.0285,0.0,1.0,0.0,2.85,0.15,0.0,0.09,105,50.0,0,0,0,8.0,85.0,30.0,0.0,5,0.0,5,1,0,32,6,78,1,2,3,11,27,38,56,15,19,159,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978709003052327,0.5438756855575869
0.215,0.83,0.0,0.17,0.0,1.0,0.0,2.7,0.3,0.0,0.0975,100,10.0,0,0,0,2.0,25.0,35.0,0.0,5,1.0,5,1,0,32,6,211,1,2,0,11,27,38,56,15,14,167,49,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9578947185767372,0.546875
0.215,0.83,0.0,0.17,0.0,1.0,0.0,2.7,0.3,0.0,0.0975,100,10.0,0,0,0,7.0,60.0,0.0,0.0,5,1.0,5,1,0,32,6,211,1,2,0,11,27,38,56,15,14,167,49,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9578947185767372,0.546875
0.215,0.0,0.0,1.0,0.0,1.0,0.0,2.91,0.09,0.0,0.09,210,5.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,5,1,10,32,6,42,1,0,3,14,27,38,56,15,14,137,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8074432289086328,0.5426851514045968
0.215,0.0,0.0,1.0,0.0,1.0,0.0,2.91,0.09,0.0,0.09,210,5.0,0,0,0,7.0,65.0,0.0,0.0,5,0.0,5,1,10,32,6,42,1,0,3,14,27,38,56,15,14,137,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8074432289086328,0.5426851514045968
0.215,0.855,0.095,0.05,0.0,1.0,0.0,2.7,0.3,0.0,1.0,120,20.0,0,0,0,2.0,25.0,25.0,0.0,6,1.0,5,1,0,3,6,211,1,0,3,19,26,19,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723898138839425,0.546875
0.215,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.158,150,15.0,0,0,0,4.0,45.0,0.0,100.0,9,0.0,5,1,0,32,6,78,1,0,3,11,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2149,0.85,0.1,0.05,0.0,1.0,0.0,2.82,0.18,0.0,0.12,100,25.0,0,0,0,2.0,25.0,15.0,0.0,6,1.0,5,1,0,32,6,16,1,0,3,19,26,38,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712583126910465,0.5444729136163983
0.2149,0.85,0.1,0.05,0.0,1.0,0.0,2.82,0.18,0.0,0.12,100,25.0,0,0,0,3.0,25.0,60.0,0.0,6,0.0,5,1,0,32,6,16,1,0,3,19,26,38,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712583126910465,0.5444729136163983
0.2148,0.874,0.076,0.05,0.0,1.0,0.0,2.76,0.24,0.0,0.105,115,30.0,0,0,0,10.0,85.0,0.0,100.0,6,1.0,5,1,0,32,6,211,0,2,3,8,25,38,49,15,37,167,48,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734469138481743,0.5456713132795306
0.2148,0.874,0.076,0.05,0.0,1.0,0.0,2.76,0.24,0.0,0.105,115,30.0,0,0,0,1.0,25.0,0.0,0.0,6,1.0,5,1,0,32,6,211,0,2,3,8,25,38,49,15,37,167,48,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734469138481743,0.5456713132795306
0.2148,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,15.0,0,0,0,2.0,25.0,50.0,0.0,5,0.0,5,1,0,32,6,211,1,0,3,16,15,38,56,15,14,89,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2148,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,15.0,0,0,0,8.0,85.0,30.0,0.0,5,0.0,5,1,0,32,6,211,1,0,3,19,15,38,56,15,14,89,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2146,0.6545,0.2805,0.065,0.0,1.0,0.0,2.67,0.33,0.0,0.105,150,20.0,0,0,0,5.0,25.0,30.0,100.0,5,1.0,2,2,10,32,7,78,1,2,0,11,27,38,56,15,14,1,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558284703096083,0.5474788369525212
0.2146,0.85,0.0,0.15,0.0,1.0,0.0,3.0,0.0,0.0,0.105,100,10.0,0,0,0,1.0,30.0,0.0,0.0,4,1.0,5,1,0,32,6,5,0,2,3,8,25,38,49,15,9,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9597069308257387,0.5409090909090909
0.2146,0.85,0.0,0.15,0.0,1.0,0.0,3.0,0.0,0.0,0.105,100,10.0,0,0,0,7.0,85.0,0.0,0.0,4,1.0,5,1,0,32,6,5,0,2,3,8,25,38,49,15,9,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9597069308257387,0.5409090909090909
0.2146,0.85,0.0,0.15,0.0,1.0,0.0,3.0,0.0,0.0,0.105,100,10.0,0,0,0,4.0,50.0,0.0,100.0,4,0.0,5,1,0,32,6,5,0,2,3,8,25,38,49,15,9,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9597069308257387,0.5409090909090909
0.2146,0.85,0.15,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,30.0,0.0,4,1.0,2,1,6,32,6,211,1,0,3,14,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9753509255686054,0.5409090909090909
0.2145,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0491,150,15.0,0,0,0,2.0,20.0,20.0,0.0,8,0.0,3,2,10,32,7,211,1,0,3,11,27,38,56,15,14,117,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2144,0.88,0.07,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.062,100,15.0,0,0,0,7.0,85.0,0.0,0.0,7,0.0,5,1,9,32,6,211,0,0,0,6,2,38,32,15,37,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723889958972893,0.5409090909090909
0.2142,0.874,0.076,0.05,0.0,1.0,0.0,2.91,0.09,0.0,0.062,100,10.0,0,0,0,4.0,23.0,0.0,100.0,5,1.0,5,1,4,32,6,213,0,2,0,6,2,38,38,15,39,170,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725021165744226,0.5426851514045968
0.2142,0.874,0.076,0.05,0.0,1.0,0.0,2.91,0.09,0.0,0.062,100,10.0,0,0,0,2.0,30.0,30.0,0.0,5,1.0,5,1,4,32,6,213,0,2,0,6,2,38,38,15,39,170,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725021165744226,0.5426851514045968
0.2142,0.874,0.076,0.05,0.0,1.0,0.0,2.91,0.09,0.0,0.062,100,10.0,0,0,0,9.0,85.0,85.0,0.0,5,1.0,5,1,4,32,6,213,0,2,0,6,2,38,38,15,39,170,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725021165744226,0.5426851514045968
0.2142,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.1225,100,30.0,150,10,0,2.0,25.0,15.0,0.0,5,0.0,5,1,0,32,6,78,1,0,3,19,26,38,56,15,14,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2141,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.04,130,10.0,0,0,0,2.0,25.0,45.0,0.0,4,0.0,5,1,0,35,6,211,1,2,3,11,27,38,56,15,14,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.214,0.92,0.01,0.07,0.0,1.0,0.0,2.91,0.09,0.0,0.16,150,10.0,100,15,0,2.0,25.0,25.0,0.0,5,0.0,5,1,0,32,6,211,1,2,3,18,26,38,56,15,14,101,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738733570170137,0.5426851514045968
0.214,0.92,0.01,0.07,0.0,1.0,0.0,2.91,0.09,0.0,0.16,150,10.0,100,15,0,4.0,25.0,0.0,100.0,5,1.0,5,1,0,32,6,211,1,2,3,18,26,38,56,15,14,101,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738733570170137,0.5426851514045968
0.214,0.92,0.01,0.07,0.0,1.0,0.0,2.91,0.09,0.0,0.16,150,10.0,100,15,0,7.0,85.0,0.0,0.0,5,0.0,5,1,0,32,6,211,1,2,3,18,26,38,56,15,14,101,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738733570170137,0.5426851514045968
0.214,0.99,0.01,0.0,0.0,1.0,0.0,2.97,0.03,0.0,0.09,120,60.0,0,0,0,2.0,25.0,50.0,0.0,5,0.0,5,1,5,32,6,78,1,0,3,19,12,38,69,15,14,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9860611786136783,0.5414998179832544
0.214,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.04,100,40.0,0,0,0,3.0,30.0,65.0,0.0,5,0.0,5,1,7,32,6,78,1,2,0,11,27,38,56,15,16,165,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.214,0.85,0.1,0.05,0.0,1.0,0.0,2.91,0.09,0.0,0.09,150,10.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,5,1,0,32,6,98,1,2,0,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706960925768638,0.5426851514045968
0.2139,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0757,70,3.0,100,3,0,7.0,60.0,0.0,0.0,3,0.0,3,2,10,32,7,124,0,2,0,3,3,38,49,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2139,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0757,70,3.0,100,3,0,2.0,25.0,55.0,0.0,3,0.0,3,2,10,32,7,124,0,2,0,3,3,38,49,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2139,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0757,70,3.0,100,3,0,1.0,25.0,0.0,0.0,3,1.0,3,2,10,32,7,124,0,2,0,3,3,38,49,15,37,167,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2139,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.09,100,40.0,0,0,0,4.0,25.0,0.0,100.0,4,0.0,5,1,7,32,6,78,1,0,3,16,10,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.2139,0.9,0.03,0.07,0.0,1.0,0.0,2.76,0.24,0.0,0.09,100,40.0,0,0,0,2.0,25.0,30.0,0.0,4,1.0,5,1,7,32,6,78,1,0,3,16,10,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733126580394875,0.5456713132795306
0.2138,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,20.0,0,0,0,2.0,20.0,25.0,0.0,3,0.0,2,1,7,32,6,96,1,0,0,11,27,38,56,15,19,167,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2138,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,45.0,0.0,3,1.0,2,1,4,32,6,51,1,2,3,11,27,38,56,15,19,24,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2138,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,7.0,85.0,0.0,0.0,3,0.0,2,1,4,32,6,51,1,2,3,11,27,38,56,15,19,24,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9115234270177087,0.5409090909090909
0.2138,0.9,0.0,0.1,0.0,1.0,0.0,3.0,0.0,0.0,0.09,145,20.0,0,0,0,7.0,85.0,0.0,0.0,6,0.0,5,1,0,32,6,78,0,2,0,6,16,38,42,15,37,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9686761544783156,0.5409090909090909
0.2138,0.9,0.0,0.1,0.0,1.0,0.0,3.0,0.0,0.0,0.09,145,20.0,0,0,0,5.0,25.0,30.0,0.0,6,1.0,5,1,0,32,6,78,0,2,0,6,16,38,42,15,37,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9686761544783156,0.5409090909090909
0.2136,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,3,2,10,32,7,119,1,2,3,11,27,38,56,15,19,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2135,0.0,0.0,1.0,0.0,1.0,0.0,2.85,0.15,0.0,0.09,70,3.0,210,5,0,2.0,25.0,30.0,0.0,5,1.0,2,1,10,32,6,211,1,0,3,14,27,38,56,15,14,147,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8075858003708439,0.5438756855575869
0.2135,0.0,0.0,1.0,0.0,1.0,0.0,2.85,0.15,0.0,0.09,70,3.0,210,5,0,7.0,65.0,0.0,0.0,5,0.0,2,1,10,32,6,211,1,0,3,14,27,38,56,15,14,147,68,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8075858003708439,0.5438756855575869
0.2133,1.0,0.0,0.0,0.0,1.0,0.0,2.94,0.06,0.0,0.08,150,15.0,0,0,0,2.0,25.0,45.0,0.0,5,1.0,3,2,10,32,7,211,1,0,0,11,27,38,56,15,14,167,60,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9870109237110214,0.542091836734694
0.2132,0.855,0.095,0.05,0.0,1.0,0.0,2.4,0.6,0.0,0.2,100,20.0,0,0,0,1.0,40.0,0.0,100.0,5,0.0,5,1,4,32,6,212,0,2,8,3,13,38,31,15,37,16,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742948857080457,0.5529739776951672
0.2131,0.7,0.25,0.05,0.0,1.0,0.0,2.25,0.75,0.0,0.0915,100,20.0,0,0,1,5.0,25.0,30.0,100.0,13,1.0,5,1,7,32,6,146,0,2,0,3,13,38,38,13,37,110,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634088731252519,0.5560747663551402
0.2131,0.7,0.25,0.05,0.0,1.0,0.0,2.25,0.75,0.0,0.0915,100,20.0,0,0,0,1.0,25.0,0.0,0.0,13,1.0,5,1,7,32,6,146,0,2,0,3,13,38,38,13,37,110,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634088731252519,0.5560747663551402
0.2131,0.7,0.25,0.05,0.0,1.0,0.0,2.25,0.75,0.0,0.0915,100,20.0,0,0,0,1.0,85.0,0.0,0.0,13,0.0,5,1,7,32,6,146,0,2,0,3,13,38,38,13,37,110,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634088731252519,0.5560747663551402
0.2131,0.85,0.1,0.05,0.0,1.0,0.0,2.88,0.12,0.0,0.09,120,20.0,0,0,0,2.0,25.0,30.0,0.0,9,0.0,5,1,0,32,6,211,1,0,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708832331733844,0.5432797662527392
0.2131,0.85,0.1,0.05,0.0,1.0,0.0,2.88,0.12,0.0,0.09,120,20.0,0,0,0,7.0,85.0,0.0,0.0,9,1.0,5,1,0,32,6,211,1,0,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708832331733844,0.5432797662527392
0.2131,0.85,0.1,0.05,0.0,1.0,0.0,2.88,0.12,0.0,0.09,120,20.0,0,0,0,4.0,25.0,0.0,100.0,9,0.0,5,1,0,32,6,211,1,0,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708832331733844,0.5432797662527392
0.2131,0.85,0.1,0.05,0.0,1.0,0.0,2.88,0.12,0.0,0.09,120,20.0,0,0,0,3.0,25.0,60.0,0.0,9,0.0,5,1,0,32,6,211,1,0,3,11,27,38,56,15,14,167,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708832331733844,0.5432797662527392
0.213,0.6,0.3,0.1,0.0,0.5,0.5,3.0,0.0,0.0,0.13,100,10.0,0,0,1,5.0,25.0,30.0,100.0,5,1.0,5,1,0,32,6,55,0,0,0,3,3,38,2,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560192068389602,0.525
0.213,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,1.0601,100,10.0,150,15,0,12.0,65.0,50.0,100.0,6,0.0,5,1,0,32,6,211,1,2,3,11,27,38,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
0.213,0.73,0.23,0.04,0.0,1.0,0.0,2.94,0.06,0.0,3.0601,100,10.0,150,15,0,9.0,65.0,85.0,0.0,6,0.0,5,1,0,32,6,211,1,2,3,11,27,38,56,15,19,124,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625299112123056,0.542091836734694
